"ENSEMBL","SYMBOL_wt","log2FC_wt","padj_wt","SYMBOL_KO","log2FC_KO","padj_KO"
"ENSG00000038219","BOD1L1",0.473585361040221,8.66096602490899e-05,"BOD1L1",0.457769285871725,5.93379433711221e-06
"ENSG00000038382","TRIO",0.483912879646851,0.00139496159601884,"TRIO",0.741354929469619,1.111160716071e-08
"ENSG00000039068","CDH1",0.517281445935317,1.57388295775211e-05,"CDH1",1.43901696215956,1.84211852402791e-44
"ENSG00000039523","RIPOR1",0.511222138047217,7.72323673084182e-05,"RIPOR1",0.267793612772918,0.0168214966455728
"ENSG00000042286","AIFM2",0.965408888571495,1.28576433239011e-06,"AIFM2",1.12840929794903,4.82585653912359e-13
"ENSG00000042445","RETSAT",0.349912838200561,0.00120760703112402,"RETSAT",0.523549161755283,3.35996661704276e-09
"ENSG00000042493","CAPG",0.465064018660952,0.00244662194897209,"CAPG",0.442097634146673,0.000883712214863633
"ENSG00000046604","DSG2",0.255480466230162,0.0139533421424184,"DSG2",0.3358054846514,6.17778060343738e-05
"ENSG00000046651","OFD1",0.23563514263647,0.0406320529310374,"OFD1",0.440121213945085,1.46374848941136e-06
"ENSG00000048052","HDAC9",1.10443074119529,0.000358580975928309,"HDAC9",2.01278518298611,7.8546336270331e-14
"ENSG00000048140","TSPAN17",0.407861650597675,0.00140946602474631,"TSPAN17",0.328862454988283,0.00189496114097534
"ENSG00000048392","RRM2B",1.18113504378766,2.4544631385861e-10,"RRM2B",1.45954327489218,1.31104370536836e-21
"ENSG00000049130","KITLG",0.49646281176754,0.00992452790075364,"KITLG",1.19046802284866,1.96846755618417e-10
"ENSG00000049860","HEXB",0.310109161617894,0.00251402633054977,"HEXB",0.201451997256864,0.0232299011794563
"ENSG00000050327","ARHGEF5",0.340988627812097,0.0228894765554307,"ARHGEF5",0.805617737599807,3.59135660029597e-10
"ENSG00000050405","LIMA1",0.724572712437623,3.6879010434342e-08,"LIMA1",0.440757739689698,4.35340175935026e-05
"ENSG00000050820","BCAR1",0.355998583771278,0.018390655906781,"BCAR1",0.567963426126174,6.05545276912086e-06
"ENSG00000051128","HOMER3",0.384322232063537,0.0246891913317796,"HOMER3",0.565322381600793,0.000211500504851042
"ENSG00000051620","HEBP2",0.223303468340395,0.0142169766134124,"HEBP2",0.187074103492987,0.0141593673919641
"ENSG00000052344","PRSS8",0.885518012310533,3.65374570068443e-09,"PRSS8",1.86150037690489,5.7005385563725e-46
"ENSG00000052723","SIKE1",0.409911138315675,1.69407402220817e-05,"SIKE1",0.499691900652293,3.30365296181978e-11
"ENSG00000053747","LAMA3",0.940917712878734,8.41019141270513e-08,"LAMA3",1.27926494115002,1.49688949878815e-18
"ENSG00000054148","PHPT1",0.679381497331265,9.0287965583414e-05,"PHPT1",0.648336868663641,4.2629641460426e-06
"ENSG00000055070","SZRD1",0.269438152016284,0.000470902949859772,"SZRD1",0.425542224056959,4.68506373045708e-13
"ENSG00000055163","CYFIP2",1.1978168820872,1.09326553744201e-07,"CYFIP2",1.46654571924578,3.11006232195755e-15
"ENSG00000055332","EIF2AK2",0.249242153726787,0.00127549201086746,"EIF2AK2",0.181765836414919,0.00458606428495305
"ENSG00000056558","TRAF1",0.862176578065768,0.0183182429244083,"TRAF1",3.9681879496951,1.05885202489581e-09
"ENSG00000057294","PKP2",0.659759389058646,1.44471700544991e-06,"PKP2",0.99851585422694,1.49575097403785e-18
"ENSG00000058272","PPP1R12A",0.242196681273801,0.000944217998751709,"PPP1R12A",0.150745502535423,0.0154436172600299
