"ENSEMBL","SYMBOL","log2FoldChange_UVB","padj_UVB","log2FoldChange_UVA","padj_UVA","log2FoldChange_7gy","padj_7gy"
"ENSG00000023839","ABCC2",0.557399135950988,0.0432503887940267,0.701722122646042,0.00894875239770759,0.465407902370073,0.0261692593048549
"ENSG00000258788",NA,0.94852251462705,0.0198994227283731,0.498317756083143,0.0356756481793687,0.312212563819769,0.0437538173457651
"ENSG00000225693",NA,1.16703710806494,0.00638902807538832,0.558237979932233,0.044076849819385,0.590258653932923,0.0153441504792478
"ENSG00000186866","POFUT2",0.440655376766036,0.000701727689112681,0.356246646863,0.00719106462207162,0.268431743997435,0.0448512369898202
"ENSG00000119514","GALNT12",1.15656180900486,0.00393443184215949,0.984444141450894,0.00233910805353169,0.397656849813966,0.0453793751482368
"ENSG00000076944","STXBP2",0.614686469376645,0.0470299971616267,0.746116455844225,0.0107521711139849,0.453155429078848,0.0322745280596217
"ENSG00000147684","NDUFB9",0.154688389845214,0.0472412073639316,0.30553456994225,1.68307336159894e-05,0.167136312876773,0.038553027024767
"ENSG00000183077","AFMID",0.465071721965892,0.000126264416750951,0.2584817404707,0.0473176436419714,0.328831619110446,0.00836621715554551
"ENSG00000110330","BIRC2",0.25347521425123,0.0255965181944655,0.227989530604456,0.0473745113555388,0.272269983373971,0.0148992838738901
"ENSG00000272288","ILRUN-AS1",0.767778417711843,0.00427886861106904,0.484473370274363,0.0480127334277788,0.410574342710722,0.0354801547083412
