"ENSEMBL","SYMBOL","log2FoldChange_UVB","padj_UVB","log2FoldChange_UVA","padj_UVA","log2FoldChange_7gy","padj_7gy"
"ENSG00000165891","E2F7",0.44687223416568,0.00542182277933962,0.896625184965155,3.06894064934913e-07,0.707517620784646,2.08319444600169e-05
"ENSG00000087494","PTHLH",1.1908632839954,0.0058957835502794,2.58734333174545,2.2364235345215e-05,1.8353165048326,0.0010066625113887
"ENSG00000196110","ZNF699",1.11799769484006,0.00285957864316349,1.37578756313423,0.00131355668254655,0.966336945091975,0.00667718036009126
"ENSG00000226928",NA,0.754835576468769,0.00763322300698329,1.45550258968089,3.74687801658851e-05,0.737548237605964,0.00798137542839925
"ENSG00000115159","GPD2",0.259623346865503,0.00833390200927142,0.361455820089529,9.95172442732614e-05,0.406501269626861,1.19677592449715e-05
"ENSG00000136930","PSMB7",0.306262061980733,0.00223899756097565,0.308472674796851,0.00168826974059553,0.263880439675734,0.00864608945810647
"ENSG00000128463","EMC4",0.414667454790375,0.000113266277725268,0.281077232128885,0.00965647294496562,0.290952517956018,0.0077915941008559
"ENSG00000172965","MIR4435-2HG",0.444809594830225,0.00973257261996632,1.24294798320777,7.45157384007443e-11,0.826669142243872,6.41349036485321e-06
"ENSG00000237854",NA,0.397507597045354,0.0040525636228941,0.349911331500332,0.00997957560570968,0.466347226463267,0.000642672660713893
"ENSG00000178922","HYI",0.349040532308268,0.0103425950309789,1.40842295565057,3.12651673959585e-25,1.30010427377134,8.68708331131923e-22
"ENSG00000261838","LOC105371361",1.22862372244036,0.00153449505270723,1.72486463066899,0.00010042697724617,0.862901051159252,0.0104010802864072
"ENSG00000250934","LOC105374088",0.869802058301236,0.0105707820420917,1.44324230018872,0.00778050988335255,1.93075672004256,0.00173105664488588
"ENSG00000134954","ETS1",0.389135707552432,0.01057328323957,1.23977381415678,3.26955759808248e-14,0.585922862740135,0.000154457225238876
"ENSG00000175592","FOSL1",0.386970718613916,0.0108797532844477,1.38523505569855,3.76145633697823e-18,0.692417327569831,8.06392850038774e-06
"ENSG00000057019","DCBLD2",0.284486716151621,0.0113439480724689,0.41168684040548,0.000124709854562865,0.591441536050933,4.25981284384082e-08
"ENSG00000131016","AKAP12",0.69342810914692,0.0118540940305832,1.23200787712656,0.000498737472424452,0.815652828894521,0.00564959012921373
"ENSG00000124225","PMEPA1",0.601677300641068,0.0131254260551727,1.45784660259066,3.37063613552567e-06,1.0035826497263,0.000496119227133063
"ENSG00000157349","DDX19B",0.428603341414466,0.00292888714977386,0.535391857479937,0.000229612692060469,0.350718320885143,0.013801838116216
"ENSG00000179862","CITED4",0.670393254125801,9.67602718664442e-05,0.434268969173169,0.00704457625025201,0.392151700354575,0.0154892546961538
"ENSG00000120509","PDZD11",0.278200533581389,0.014114609350017,0.265212379961418,0.016658619148961,0.338732968873043,0.00195722496356046
"ENSG00000003137","CYP26B1",0.715648378242315,0.0166961896526813,2.07003723631161,3.84247639170236e-07,1.91347745881426,2.82552902224252e-06
"ENSG00000172175","MALT1",0.313125346447338,0.0143896569881367,0.33020601738916,0.00786665757641041,0.301221679936758,0.0167331451864017
"ENSG00000126432","PRDX5",0.616908023945286,5.95398690829876e-07,0.285995178321235,0.0186665743307867,0.374485670509314,0.00223892838865515
"ENSG00000108854","SMURF2",0.381104741505575,0.0189464441000568,0.776620072857972,1.2653093619598e-05,0.645757534313057,0.000131949427607964
"ENSG00000138138","ATAD1",0.314490921905059,0.00267321614585707,0.246714265144524,0.0192228097044838,0.278179559019418,0.0076133259238743
"ENSG00000237187","NR2F1-AS1",0.729543884610531,0.0196269364065264,3.9413846379019,1.53446899369547e-05,2.81528234610424,0.000177158966867268
"ENSG00000109790","KLHL5",0.312454389867859,0.0161270054198015,0.311628976015693,0.0133807937334903,0.29947602437184,0.0202801436289565
"ENSG00000244405","ETV5",0.368021831837811,0.0208887962107689,0.932683563225632,7.69616097973481e-08,0.960017852154362,1.43705348558517e-08
"ENSG00000128829","EIF2AK4",0.230696650251804,0.00401197777904639,0.18600483000609,0.0220614429801458,0.209750884367303,0.00747898982658306
"ENSG00000147010","SH3KBP1",0.354625878847065,0.0256650386655714,1.04952580659778,3.03775812773386e-09,1.00933665776079,8.51170386721391e-09
"ENSG00000131378","RFTN1",0.304566724883758,0.0262945441915103,1.07938701314476,2.6771474963008e-15,1.01208235912817,5.97722451832653e-14
"ENSG00000189362","NEMP2",0.36972739682924,0.0275661934456447,0.596335952746557,0.000714488739121396,0.493884620912937,0.0033571682672959
"ENSG00000100209","HSCB",0.720896645695512,0.000371980206799572,0.607140193759299,0.00224629299336819,0.397796038538324,0.0283336417379718
"ENSG00000144566","RAB5A",0.185908653844735,0.0291210329342347,0.269932961534802,0.00056755376926343,0.376739601221801,4.72470852663615e-07
"ENSG00000277258","PCGF2",0.318718225151957,0.00665597878647352,0.252937270330015,0.0309945764688606,0.412974299270836,0.000281837397285074
"ENSG00000154710","RABGEF1",0.448974886640715,0.00397287136012269,0.385998528355364,0.0112077697839552,0.32726705251761,0.0323781165240645
"ENSG00000113812","ACTR8",0.249144853345657,0.0344679370038771,0.37646907649451,0.000581280383010991,0.257318443345014,0.0217069991198897
"ENSG00000102359","SRPX2",0.403079266524828,0.0346287840780062,0.434373545153859,0.0220177210592454,0.77883977415768,0.000219723779860519
"ENSG00000102189","EEA1",0.422634358471327,0.000445447207769265,0.254591455953717,0.0356856245850273,0.400186282243054,0.000929361300432899
"ENSG00000290033",NA,1.70898185467549,0.00112962792872515,0.770363170442771,0.0360028471278321,1.67836615305195,0.00320666495313676
"ENSG00000163577","EIF5A2",0.648802179766378,0.00011211777872438,0.920665681514507,1.39093936821942e-07,0.328264647526428,0.0382630782674146
"ENSG00000169131","ZNF354A",0.332897196065497,0.0134994720150226,0.352341197881619,0.00722718595514779,0.276802353007774,0.0385084272474795
"ENSG00000064490","RFXANK",0.305105424945582,0.0385663831433736,0.699040341800367,3.54868167606847e-06,0.873233069343694,2.90541457308646e-09
"ENSG00000103507","BCKDK",0.241840476520663,0.0391899405456394,0.262099527358457,0.0195022462910392,0.369783359602302,0.000771054466022149
"ENSG00000008018","PSMB1",0.335542925302032,0.00364860613452897,0.23726261626545,0.0410365573106101,0.359206132844308,0.00178051426680852
"ENSG00000164088","PPM1M",0.490485421467277,0.0410451818455841,0.844456369389816,0.00518010731901028,0.623105493001572,0.0151525824323792
"ENSG00000165312","OTUD1",0.899520673367036,0.00287390614751834,0.761545119791471,0.00989414188780373,0.480701899739834,0.0426452996086555
"ENSG00000008952","SEC62",0.205204992390257,0.0184832031432675,0.174976173825067,0.0434573858180721,0.198870442114416,0.0192684058254348
"ENSG00000102265","TIMP1",0.541499690236125,0.00147601697094185,0.318914975120133,0.0438894598697067,0.482940138934928,0.00394300404957212
"ENSG00000130811","EIF3G",0.18002115517308,0.0464769051191867,0.221627643674831,0.0090966151306363,0.210610397341084,0.0132266430004433
"ENSG00000145833","DDX46",0.203011200875481,0.0489000101746601,0.363478896772102,0.000102700450072573,0.305319815428544,0.00145402145107023
"ENSG00000166130","IKBIP",0.25191978628076,0.0491893325640879,0.762647289982484,8.09030224469615e-10,1.01754304968188,8.39591422912553e-17
