"ENSEMBL","SYMBOL","log2FoldChange_UVB","padj_UVB","log2FoldChange_UVA","padj_UVA","log2FoldChange_7gy","padj_7gy"
"ENSG00000168487","BMP1",0.423011680418061,0.00172448184341702,0.282962940003284,0.0212377037974837,0.651391884634493,1.56894998217719e-06
"ENSG00000185101","ANO9",0.674438958195155,0.00650083396723795,0.464425670434904,0.0221729905107672,1.15706827994139,6.21337479785103e-05
"ENSG00000008282","SYPL1",0.198243038095878,0.0197117060738833,0.209512286550904,0.0136905180097176,0.200631413423835,0.022297471848753
"ENSG00000157954","WIPI2",0.318058110583068,7.24778939609171e-06,0.178383058734366,0.0223708637831051,0.18745834972232,0.0174945036785589
"ENSG00000163975","MELTF",0.274923955557774,0.00391743528136448,0.215851147198801,0.0244350183007571,0.765680891108429,5.91541618404514e-17
"ENSG00000083799","CYLD",0.369604390325727,0.00101493203000342,0.244483664986807,0.0248728752593069,0.431251093641728,9.71127267154636e-05
"ENSG00000247572","CKMT2-AS1",0.534282275842637,0.00669524031247321,0.367825837317362,0.0248728752593069,0.484684741821607,0.0090956465478874
"ENSG00000162604","TM2D1",0.498937611222184,3.99112782175343e-07,0.253973333826618,0.0116160060329327,0.238774291827548,0.026273883613079
"ENSG00000144040","SFXN5",0.380116045041544,0.0268889675771855,0.329297534198779,0.0227698467389301,0.521750664549665,0.00158956099831673
"ENSG00000124508","BTN2A2",0.683707770595574,0.0034365196995288,0.526030146782447,0.012070636268037,0.443618391630549,0.0290196794994559
"ENSG00000109323","MANBA",0.313284249559842,0.020064527962009,0.261781537948299,0.0302845747311468,0.536664709559869,3.11275553966067e-05
"ENSG00000088448","ANKRD10",0.252611123124668,0.0308221508447448,0.334387895176752,0.00171400698349675,0.541722450124819,7.93665587617893e-07
"ENSG00000133065","SLC41A1",0.264689184323859,0.0342843505406909,0.35936420590495,0.00157006357686734,0.279806885789392,0.0221720950060982
"ENSG00000158286","RNF207",0.855014495538751,0.00514799626212741,0.446757227275744,0.0347051359720237,0.867146253831794,0.00421542609575975
"ENSG00000262152","GREP1",3.92159969747934,1.10902775894733e-08,0.835743661997831,0.00385976310979788,0.532267859105449,0.0351245070325288
"ENSG00000213694","S1PR3",0.938472630529951,6.21678241433322e-07,0.311329977480906,0.0361658090045146,0.637012247530389,0.00049174169929661
"ENSG00000135720","DYNC1LI2",0.137816892719554,0.0356140674014032,0.144255997549975,0.0351318667583308,0.143909014362332,0.0363097422580158
"ENSG00000258457",NA,0.70437903221753,0.0162559436393988,0.442643802509357,0.0364435184208883,0.909741256906823,0.00367321423510159
"ENSG00000145022","TCTA",0.904957563011396,1.3491478055383e-08,0.286345222366892,0.0374902757860997,0.754452813740343,5.47707926226722e-06
"ENSG00000132793","LPIN3",0.572035386400212,2.79001871352814e-05,0.258218368229098,0.038833842922176,0.694054927666863,7.71790032756725e-07
"ENSG00000143669","LYST",0.640876890098602,1.02217801872321e-06,0.252860302747575,0.0389800464855944,0.464309665731608,0.000399708880099957
"ENSG00000196220","SRGAP3",0.903279903344014,9.62908848505472e-05,0.34686976570365,0.0389800464855944,1.26139551467133,5.4563171349189e-07
"ENSG00000139209","SLC38A4",1.86017853682147,6.54939195789439e-08,0.425668934642596,0.039104857662698,0.542941130095878,0.0276161625309929
"ENSG00000174514","MFSD4A",0.623519255151772,0.0395119328073984,0.874327201502987,0.00539671541686617,0.705756672736975,0.0161484552015955
"ENSG00000197603","CPLANE1",0.273913039023518,0.0108648304699577,0.21581587518512,0.0395934884073015,0.352964859936912,0.000756673088257879
"ENSG00000133961","NUMB",0.182151443810158,0.0401018520664571,0.229306410720885,0.0076243302292863,0.341750541426158,4.22287604082669e-05
"ENSG00000283023",NA,0.594129690662715,0.0309417153439847,1.250026086304,0.000165771959505456,0.483562637672306,0.0401056971912614
"ENSG00000117595","IRF6",0.896923070281062,5.7659938422768e-08,0.276072123014247,0.0421274594999526,0.325240248940224,0.0328740490249789
"ENSG00000132357","CARD6",1.1024338036778,3.47214195081094e-10,0.290023647157194,0.0428048443179519,0.332700759021771,0.0419027482346103
"ENSG00000279901",NA,1.03341681796533,0.00251868976589314,0.416940310128781,0.0434352895034684,0.837209496622732,0.00679497893822032
